
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34150.1,101830,-152.407,um,Surface,2,Center of Image Mass,Image 1,1,ATM,0,
34148.1,101784,-125.592,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
