
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
183.408,um^2,Nucleus,1,TVC,0,100000000,
271.171,um^2,Nucleus,1,TVC,1,100000001,
198.536,um^2,Nucleus,1,TVC,2,100000002,
288.778,um^2,Nucleus,1,TVC,3,100000003,
330.761,um^2,Nucleus,1,ATM,4,100000004,
291.14,um^2,Nucleus,1,ATM,5,100000005,
552.497,um^2,Nucleus,1,ATM,6,100000006,
