
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0737143,,Cell,1,ATM,0,
0.0584431,,Cell,1,ATM,1,
0.0593771,,Cell,1,TVC,2,
0.0897797,,Cell,1,TVC,3,
0.0579818,,Cell,1,TVC,4,
0.0648019,,Cell,1,TVC,5,
