
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.6336,um,Surface,1,ATMgroup,0,
14.6548,um,Surface,1,TVCgroup,2,
