
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
36906.5,62259.7,85.594,um,Surface,Position,1,ATMgroup,2,
36955.1,62223.1,89.9523,um,Surface,Position,1,TVCgroup,0,
