
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.00488811,-0.0183579,-0.99982,um,Surface,Ellipsoid Axis A,1,ATM,6,
0.741528,-0.624046,0.246379,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
