
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.748375,-0.663087,0.0158339,um,Surface,Ellipsoid Axis C,1,ATM,6,
0.489118,0.754183,0.438146,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
