
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40807.5,66792.9,89.4979,um,Surface,2,Center of Image Mass,Image 1,1,ATM,6,
40803.5,66860.4,107.101,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
