
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.2166,16.0859,29.8701,um,Surface,BoundingBoxOO Length,1,ATM,6,
17.2764,31.207,37.9688,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
