
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
41194.7,80778.6,150.454,um,Surface,Position,1,ATMgroup,0,
41148.3,80786.8,131.854,um,Surface,Position,1,TVCgroup,1,
