
Cell BoundingBoxAA Length
 ==================== 
Cell BoundingBoxAA Length X,Cell BoundingBoxAA Length Y,Cell BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
30.7734,44.7383,19.4781,um,Cell,Cell BoundingBoxAA Length,1,ATM,12,
27.0703,28.7813,14.3968,um,Cell,Cell BoundingBoxAA Length,1,ATM,13,
15.3906,20.5195,16.0906,um,Cell,Cell BoundingBoxAA Length,1,TVC,7,
16.5273,15.3906,16.0906,um,Cell,Cell BoundingBoxAA Length,1,TVC,8,
19.0938,22.5117,16.514,um,Cell,Cell BoundingBoxAA Length,1,TVC,9,
19.3789,20.5195,17.7843,um,Cell,Cell BoundingBoxAA Length,1,TVC,11,
