
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.68359,-3.57422,-0.121796,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,12,100000012,
1.36328,2.93359,-1.37463,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,13,100000013,
-0.523438,-1.02344,0.268829,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,7,100000007,
1.30469,-1.75781,-0.696594,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,8,100000008,
-0.644531,-0.445313,-1.99065,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,9,100000009,
0.359375,-1.35938,-0.980194,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,11,100000011,
