
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.522104,,Cell,1,TVC,7,
0.530967,,Cell,1,TVC,8,
0.538044,,Cell,1,TVC,9,
0.519933,,Cell,1,TVC,11,
0.498478,,Cell,1,ATM,12,
0.516443,,Cell,1,ATM,13,
