
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36435.2,78529.7,50.3571,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
36422.3,78553.9,55.1873,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
36390.3,78579.2,27.7569,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
36380.9,78572,28.9023,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
36398.5,78578.1,30.8333,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
36389.4,78567.5,32.3896,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
