
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.277787,-0.0868552,0.956708,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,5,100000005,
-0.43972,-0.369654,0.818537,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,6,100000006,
0.297589,-0.455092,0.839245,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,0,100000000,
0.143723,0.106969,0.98382,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,1,100000001,
0.0296988,-0.021236,-0.999333,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,2,100000002,
0.044959,0.147349,0.988062,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,3,100000003,
0.117601,0.0111397,0.992998,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,4,100000004,
