
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
117.623,um^2,Nucleus,1,TVC,5,100000004,
190.86,um^2,Nucleus,1,TVC,8,100000007,
91.7343,um^2,Nucleus,1,TVC,9,100000008,
179.025,um^2,Nucleus,1,TVC,11,100000010,
240.965,um^2,Nucleus,1,ATM,14,100000013,
316.122,um^2,Nucleus,1,ATM,15,100000014,
