
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.38899,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,14,100000013,
2.45565,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,15,100000014,
1.30879,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000004,
0.92679,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,8,100000007,
1.81457,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,9,100000008,
2.49749,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,11,100000010,
