
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.46431,um,Cell,1,TVC,5,
8.13911,um,Cell,1,TVC,8,
7.65755,um,Cell,1,TVC,9,
9.15981,um,Cell,1,TVC,11,
7.63904,um,Cell,1,ATM,14,
7.83646,um,Cell,1,ATM,15,
