
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.550306,,Cell,1,ATM,0,
0.730521,,Cell,1,ATM,1,
0.495097,,Cell,1,TVC,2,
0.364909,,Cell,1,TVC,3,
0.316451,,Cell,1,TVC,4,
