
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1186.08,um^3,Cell,1,TVC,1,
2309.57,um^3,Cell,1,TVC,2,
1627.16,um^3,Cell,1,TVC,5,
1316.44,um^3,Cell,1,TVC,7,
6584.89,um^3,Cell,1,ATM,8,
8131.61,um^3,Cell,1,ATM,9,
