
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
38.957,61.6641,25.4345,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
35.2578,30.6797,20.3476,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
