
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36429,78541.4,52.6975,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
36390.4,78574,30.2079,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
