
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.84757,8.95156,11.5782,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,9,100000009,
6.64242,9.06637,10.3186,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,10,100000010,
3.70295,4.89829,6.42247,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
5.49713,5.93887,6.91382,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
