
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39059.4,69425.2,-64.2456,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,4,
39028.9,69399.2,-63.6972,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,5,
39021.6,69336.6,-87.6111,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
39014.3,69346.6,-88.7632,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
39018.3,69355.3,-85.2038,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
39023.8,69347.6,-83.7721,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
