
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38154.7,73864.3,112.327,um,Surface,Position,1,ATMgroup,0,
38087.4,73807.6,90.0596,um,Surface,Position,1,TVCgroup,2,
