
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.702463,-0.255014,-0.664465,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.0764841,-0.152732,-0.985304,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
