
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.9258,um,Surface,1,ATMgroup,0,
6.80084,um,Surface,1,TVCgroup,2,
