
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.0663611,-0.8802,0.469941,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,6,100000005,
-0.0399795,0.987916,0.149746,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,8,100000007,
0.226744,0.953096,-0.200485,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,5,100000004,
0.910197,-0.0792154,-0.406529,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,7,100000006,
-0.78557,-0.580438,-0.21441,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,9,100000008,
