
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.442892,,Nucleus,1,TVC,5,100000004,
0.585257,,Nucleus,1,ATM,6,100000005,
0.359781,,Nucleus,1,TVC,7,100000006,
0.437147,,Nucleus,1,ATM,8,100000007,
0.393602,,Nucleus,1,TVC,9,100000008,
