
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.4178,um,Surface,1,TVCgroup,0,
35.643,um,Surface,1,ATMgroup,4,
