
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.07364,um,Surface,1,TVCgroup,0,
5.75292,um,Surface,1,ATMgroup,4,
