
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.97066,0.206938,-0.122456,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
-0.320532,-0.810318,0.490555,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
