
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.4844,um,Surface,1,ATMgroup,0,
13.313,um,Surface,1,TVCgroup,2,
