
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
43815.7,70633.4,52.9102,um,Surface,Position,1,ATMgroup,4,
43802.7,70689.2,63.4614,um,Surface,Position,1,TVCgroup,0,
