
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38952.2,69466.8,25.7455,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
39003.7,69480.7,62.0171,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
