
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.1663,um,Surface,1,TVCgroup,0,
55.6895,um,Surface,1,ATMgroup,4,
