
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40425.2,55501.1,160.168,um,Surface,Position,1,ATM,0,
40367.9,55501.3,135.404,um,Surface,Position,1,TVCgroup,1,
