
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
45752,59820,45.6362,um,Surface,Position,1,ATMgroup,0,
45782.7,59749.8,23.3404,um,Surface,Position,1,TVCgroup,2,
