
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
40086.3,78777.2,163.363,um,Nucleus,Nucleus Position,1,ATM,9,100000009,
40123.5,78802.5,160.047,um,Nucleus,Nucleus Position,1,ATM,10,100000010,
40152.8,78823.7,130.435,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
40161.7,78826.6,130.295,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
40158.5,78836.4,131.129,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
40147.8,78820.9,132.105,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
