
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
3.62714,um,Nucleus,1,TVC,1,100000001,
3.33837,um,Nucleus,1,TVC,2,100000002,
3.71379,um,Nucleus,1,TVC,3,100000003,
4.29952,um,Nucleus,1,TVC,4,100000004,
5.96589,um,Nucleus,1,ATM,9,100000009,
5.62666,um,Nucleus,1,ATM,10,100000010,
