
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.96815,um,Cell,1,ATM,0,
8.3286,um,Cell,1,TVC,1,
6.43231,um,Cell,1,TVC,2,
5.70632,um,Cell,1,TVC,3,
7.80906,um,Cell,1,TVC,4,
6.50651,um,Cell,1,TVC,5,
7.89842,um,Cell,1,TVC,6,
