
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.747265,,Nucleus,1,ATM,0,100000000,
0.568501,,Nucleus,1,ATM,1,100000001,
0.560053,,Nucleus,1,TVC,2,100000002,
0.433331,,Nucleus,1,TVC,3,100000003,
0.437754,,Nucleus,1,TVC,4,100000004,
0.307502,,Nucleus,1,TVC,5,100000005,
