
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.1875,21.8086,102.629,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
16.2344,28.0684,36.2598,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
