
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.72541,um,Nucleus,1,TVC,0,100000000,
4.20034,um,Nucleus,1,TVC,1,100000001,
5.80523,um,Nucleus,1,ATM,2,100000002,
4.4249,um,Nucleus,1,TVC,3,100000003,
6.54966,um,Nucleus,1,ATM,4,100000004,
3.80333,um,Nucleus,1,TVC,5,100000005,
