
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.335592,,Nucleus,1,TVC,1,100000000,
0.329105,,Nucleus,1,TVC,2,100000001,
0.332344,,Nucleus,1,TVC,3,100000002,
0.455487,,Nucleus,1,TVC,4,100000003,
0.563146,,Nucleus,1,ATM,5,100000004,
0.466217,,Nucleus,1,ATM,6,100000005,
