
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
43672.6,53765.7,169.714,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,0,100000006,
43709.9,53810.1,126.43,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000000,
43700.2,53819.3,128.536,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000001,
43704.2,53803.7,129.671,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000002,
43699.4,53812,133.698,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000003,
43703.8,53794.5,134.804,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000004,
43696.5,53804.6,136.75,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,6,100000005,
