
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.42393,um,Nucleus,1,TVC,1,100000000,
3.03617,um,Nucleus,1,TVC,2,100000001,
3.86292,um,Nucleus,1,TVC,3,100000002,
2.86249,um,Nucleus,1,TVC,4,100000003,
4.09219,um,Nucleus,1,TVC,5,100000004,
3.24612,um,Nucleus,1,TVC,6,100000005,
4.58683,um,Nucleus,1,ATM,0,100000006,
