
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.32746,um,Cell,1,ATM,6,
7.28429,um,Cell,1,ATM,7,
6.38496,um,Cell,1,TVC,8,
4.81258,um,Cell,1,TVC,9,
4.77151,um,Cell,1,TVC,10,
4.09551,um,Cell,1,TVC,11,
