
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.92486,um,Surface,1,ATMgroup,0,
5.55362,um,Surface,1,TVCgroup,1,
