
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
54.9961,87.4805,22.467,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
34.4805,20.2266,23.7387,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
