
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.07944,um,Surface,1,TVCgroup,0,
6.56375,um,Surface,1,ATMgroup,4,
