
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.39063,9.38281,8.9021,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,4,100000004,
9.96094,9.09375,12.7173,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,5,100000005,
5.40625,9.09375,8.47819,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,0,100000000,
4.55469,5.97656,7.63036,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,1,100000001,
5.97656,7.39844,8.9021,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,2,100000002,
5.12109,6.82031,6.35864,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
