
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.07899,um,Cell,1,ATM,0,
6.22504,um,Cell,1,ATM,1,
6.17366,um,Cell,1,TVC,2,
6.3599,um,Cell,1,TVC,3,
4.17422,um,Cell,1,TVC,4,
5.74066,um,Cell,1,TVC,5,
