
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
30.4492,66.25,19.9237,um,Surface,BoundingBoxAA Length,1,ATM,0,
50.9336,22.1797,33.4887,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
