
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
31870.1,58738.1,21.2074,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
31874.1,58741.8,30.3329,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
31866.3,58749.9,31.5042,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
31881.3,58746.5,34.5149,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
31883,58758,36.4219,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
