
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
38475.3,57718,-94.4053,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,4,100000004,
38464,57740.8,-91.2394,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,5,100000005,
38431.2,57765.5,-115.627,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
38441.2,57765.8,-112.678,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
38424.7,57757.3,-112.457,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
38434.5,57763.5,-110.012,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
