
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.54384,10.835,15.0914,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
6.96664,10.1661,14.6128,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
3.7666,5.26909,8.82603,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
3.92568,5.34429,7.65986,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
5.50382,6.36763,7.24616,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
