
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1934.99,um^3,Cell,1,TVC,0,
855.909,um^3,Cell,1,TVC,1,
1641.59,um^3,Cell,1,TVC,2,
3955.49,um^3,Cell,1,ATM,3,
4343.66,um^3,Cell,1,ATM,4,
