
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.40491,um,Cell,1,ATM,1,
8.82968,um,Cell,1,ATM,2,
6.89322,um,Cell,1,TVC,3,
7.81345,um,Cell,1,TVC,4,
6.82351,um,Cell,1,TVC,5,
8.09981,um,Cell,1,TVC,6,
