
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
8.67044,10.8022,12.9156,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,9,100000008,
7.1388,11.8875,13.6149,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,10,100000009,
4.68122,5.05143,7.52366,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000004,
3.84496,5.18325,5.96656,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000005,
4.30307,7.16583,9.83186,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000006,
4.87841,5.8601,7.05415,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000007,
