
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.60428,um,Nucleus,1,TVC,0,100000000,
1.92607,um,Nucleus,1,TVC,1,100000001,
2.59589,um,Nucleus,1,TVC,2,100000002,
2.87246,um,Nucleus,1,ATM,3,100000003,
4.02745,um,Nucleus,1,ATM,4,100000004,
