
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48317.2,60122.9,-2.05423,um,Surface,1,Center of Image Mass,Image 1,1,ATM,0,
48267.8,60099.6,29.2203,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
