
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.402641,0.915339,0.00586048,um,Cell,Cell Ellipsoid Axis C,1,ATM,6,
-0.39832,-0.891373,-0.216323,um,Cell,Cell Ellipsoid Axis C,1,ATM,7,
0.692028,-0.721871,-0.000731476,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.551506,-0.734061,-0.396227,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
-0.436738,0.604905,0.665845,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.0338165,0.653079,0.756535,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
