
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
44.3326,um,Surface,1,ATMgroup,0,
18.4639,um,Surface,1,TVCgroup,2,
